c_com_1[1],c_com_1[2],c_com_1[3],c_com_2[1],c_com_2[2],c_com_2[3],c_vel_1[1],c_vel_1[2],c_vel_1[3],c_vel_2[1],c_vel_2[2],c_vel_2[3],c_q_1[1],c_q_1[2],c_q_1[3],c_q_1[4],c_q_2[1],c_q_2[2],c_q_2[3],c_q_2[4],c_av_1[1],c_av_1[2],c_av_1[3],c_av_2[1],c_av_2[2],c_av_2[3],c_am_1[1],c_am_1[2],c_am_1[3],c_am_2[1],c_am_2[2],c_am_2[3],c_i_1[1],c_i_1[2],c_i_1[3],c_i_2[1],c_i_2[2],c_i_2[3]
2.25753,2.01056,6.86395,4.24145,1.77383,5.52006,-0.29742,0.103791,0.011306,0.30075,-0.0901943,0.0185859,-0.293985,-0.698468,0.280936,0.588889,0.976043,-0.0797766,-0.147946,-0.138161,0.0892212,0.768524,-0.430906,0.168414,0.43376,0.0302811,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
2.22814,2.0209,6.86485,4.27117,1.76485,5.52216,-0.290318,0.102922,0.00656746,0.293647,-0.0893251,0.0233244,-0.295236,-0.670072,0.276254,0.622513,0.971533,-0.0799161,-0.169951,-0.144407,0.0886515,0.771121,-0.42636,0.169813,0.432898,0.0345128,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
2.19948,2.03114,6.86527,4.30017,1.75596,5.52473,-0.283009,0.101985,0.00183486,0.286338,-0.0883882,0.028057,-0.29573,-0.640346,0.271222,0.654934,0.96651,-0.0797893,-0.191854,-0.150614,0.0885436,0.773665,-0.42175,0.171389,0.431926,0.0386576,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
2.17155,2.04129,6.86522,4.32843,1.74717,5.52777,-0.2755,0.100981,-0.0028885,0.278829,-0.0873841,0.0327804,-0.295458,-0.609353,0.265843,0.686091,0.960975,-0.0793974,-0.213641,-0.156784,0.0888985,0.776134,-0.417112,0.173137,0.430846,0.0427053,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
2.14438,2.05134,6.86469,4.35593,1.73849,5.53128,-0.267795,0.09991,-0.00759928,0.271124,-0.0863135,0.0374912,-0.294413,-0.577158,0.26012,0.715924,0.954931,-0.078742,-0.235296,-0.162919,0.0897133,0.778511,-0.412484,0.175055,0.429661,0.0466458,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
2.118,2.06127,6.8637,4.38265,1.72991,5.53527,-0.2599,0.0987737,-0.0122942,0.263229,-0.0851773,0.042186,-0.29259,-0.54383,0.254056,0.744376,0.948381,-0.0778247,-0.256804,-0.16902,0.0909816,0.780775,-0.407901,0.177136,0.428374,0.0504694,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
2.09241,2.07109,6.86223,4.40857,1.72146,5.53972,-0.25182,0.0975726,-0.0169698,0.25515,-0.0839762,0.0468617,-0.289986,-0.50944,0.247654,0.771392,0.94133,-0.0766478,-0.278149,-0.175089,0.0926932,0.782909,-0.403401,0.179376,0.426988,0.0541667,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
2.06764,2.08079,6.8603,4.43367,1.71312,5.54464,-0.243562,0.0963074,-0.021623,0.246891,-0.082711,0.0515148,-0.286601,-0.474059,0.24092,0.796922,0.933781,-0.0752135,-0.299316,-0.181126,0.0948345,0.784895,-0.399019,0.181769,0.425507,0.0577285,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
2.0437,2.09035,6.85791,4.45794,1.70492,5.55002,-0.235131,0.0949791,-0.0262503,0.23846,-0.0813827,0.0561422,-0.282436,-0.437764,0.233857,0.820917,0.925737,-0.0735246,-0.32029,-0.187134,0.0973887,0.786719,-0.39479,0.184309,0.423934,0.0611461,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
2.02062,2.09978,6.85505,4.48136,1.69685,5.55587,-0.226532,0.0935886,-0.0308486,0.229862,-0.0799922,0.0607405,-0.277492,-0.400629,0.226469,0.84333,0.917204,-0.071584,-0.341056,-0.193114,0.100335,0.788365,-0.390748,0.18699,0.422273,0.0644108,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.9984,2.10907,6.85174,4.50391,1.68892,5.56217,-0.217773,0.0921369,-0.0354146,0.221102,-0.0785405,0.0653064,-0.271777,-0.362734,0.218762,0.864121,0.908187,-0.0693952,-0.361598,-0.199066,0.103651,0.789821,-0.386924,0.189806,0.420528,0.0675148,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.97707,2.1182,6.84797,4.52557,1.68114,5.56893,-0.208859,0.090625,-0.039945,0.212188,-0.0770285,0.0698369,-0.265295,-0.324158,0.210742,0.883249,0.89869,-0.0669616,-0.381904,-0.204992,0.107309,0.791074,-0.383349,0.19275,0.418704,0.0704503,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.95663,2.12719,6.84375,4.54634,1.67352,5.57613,-0.199796,0.0890539,-0.0444368,0.203126,-0.0754575,0.0743286,-0.258057,-0.284981,0.202413,0.900678,0.888719,-0.0642871,-0.401957,-0.210894,0.111281,0.792116,-0.380052,0.195813,0.416804,0.0732101,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.93711,2.13601,6.83909,4.56619,1.66605,5.58379,-0.190591,0.0874248,-0.0488866,0.193921,-0.0738284,0.0787785,-0.250074,-0.245286,0.193783,0.916376,0.878279,-0.061376,-0.421744,-0.216773,0.115535,0.792937,-0.377058,0.198989,0.414835,0.0757874,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.91852,2.14467,6.83398,4.58512,1.65875,5.59189,-0.181251,0.0857389,-0.0532914,0.184581,-0.0721424,0.0831833,-0.241357,-0.205156,0.184858,0.930315,0.867377,-0.0582327,-0.441251,-0.222629,0.120038,0.793531,-0.374392,0.20227,0.4128,0.0781757,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.90087,2.15316,6.82843,4.6031,1.65162,5.60043,-0.171782,0.0839972,-0.0576481,0.175111,-0.0704008,0.08754,-0.231923,-0.164674,0.175645,0.942466,0.856019,-0.0548618,-0.460463,-0.228464,0.124753,0.793894,-0.372074,0.205647,0.410705,0.0803692,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.88417,2.16147,6.82245,4.62014,1.64467,5.60939,-0.16219,0.0822011,-0.0619536,0.165519,-0.0686047,0.0918455,-0.221788,-0.123924,0.166152,0.95281,0.844211,-0.0512685,-0.479367,-0.234279,0.129643,0.794023,-0.370123,0.209112,0.408555,0.0823624,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.86843,2.1696,6.81604,4.6362,1.6379,5.61879,-0.152483,0.0803518,-0.0662048,0.155812,-0.0667554,0.0960967,-0.210971,-0.0829918,0.156386,0.961326,0.83196,-0.0474579,-0.497951,-0.240075,0.134669,0.793915,-0.368555,0.212658,0.406354,0.0841504,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.85368,2.17754,6.80921,4.6513,1.63132,5.62861,-0.142666,0.0784507,-0.0703988,0.145996,-0.0648542,0.100291,-0.199492,-0.0419619,0.146357,0.967999,0.819273,-0.0434357,-0.5162,-0.245853,0.139792,0.793574,-0.367382,0.216274,0.40411,0.0857289,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.8399,2.18529,6.80196,4.6654,1.62494,5.63885,-0.132749,0.0764989,-0.0745326,0.136078,-0.0629025,0.104424,-0.187374,-0.000919262,0.136071,0.972818,0.806157,-0.0392075,-0.534101,-0.251614,0.14497,0.793,-0.366613,0.219952,0.401826,0.0870939,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.82713,2.19284,6.79431,4.67851,1.61875,5.6495,-0.122736,0.074498,-0.0786032,0.126065,-0.0609016,0.108495,-0.174641,0.0400511,0.12554,0.975775,0.792621,-0.0347794,-0.551643,-0.257358,0.150163,0.792199,-0.366255,0.223683,0.399509,0.088242,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.81536,2.20018,6.78624,4.69061,1.61276,5.66055,-0.112635,0.0724494,-0.0826079,0.115965,-0.0588529,0.1125,-0.161319,0.0808645,0.114773,0.976865,0.778671,-0.0301577,-0.568812,-0.263086,0.155329,0.791177,-0.366309,0.227458,0.397165,0.0891704,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.8046,2.20733,6.77779,4.7017,1.60698,5.67199,-0.102454,0.0703544,-0.0865437,0.105784,-0.056758,0.116436,-0.147434,0.121437,0.10378,0.976087,0.764317,-0.0253489,-0.585597,-0.2688,0.160427,0.789942,-0.366777,0.231268,0.394799,0.0898768,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.79487,2.21425,6.76894,4.71176,1.60141,5.68383,-0.0921998,0.0682146,-0.090408,0.0955292,-0.0546182,0.1203,-0.133017,0.161685,0.0925706,0.973445,0.749566,-0.0203598,-0.601985,-0.274499,0.165417,0.788504,-0.367654,0.235102,0.392417,0.0903594,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.78617,2.22097,6.75971,4.7208,1.59605,5.69605,-0.081879,0.0660315,-0.0941979,0.0852084,-0.052435,0.12409,-0.118099,0.201525,0.0811573,0.968945,0.734428,-0.0151972,-0.617966,-0.280184,0.170258,0.786874,-0.368932,0.238951,0.390025,0.0906171,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.7785,2.22746,6.7501,4.7288,1.59092,5.70865,-0.0714993,0.0638066,-0.0979108,0.0748287,-0.0502101,0.127803,-0.10271,0.240877,0.0695511,0.962596,0.71891,-0.00986849,-0.633528,-0.285855,0.174914,0.785066,-0.370603,0.242807,0.387629,0.0906492,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.77187,2.23373,6.74013,4.73577,1.58601,5.72161,-0.061068,0.0615414,-0.101544,0.0643974,-0.047945,0.131436,-0.0868859,0.279659,0.0577639,0.954414,0.703022,-0.00438094,-0.648661,-0.291514,0.179346,0.783094,-0.372653,0.246659,0.385234,0.0904557,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.76629,2.23977,6.72979,4.74168,1.58133,5.73493,-0.0505924,0.0592377,-0.105095,0.0539219,-0.0456412,0.134987,-0.0706602,0.317792,0.0458084,0.944414,0.686773,0.00125785,-0.663353,-0.29716,0.183519,0.780972,-0.375064,0.250498,0.382848,0.090037,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.76175,2.24557,6.71911,4.74655,1.57689,5.7486,-0.04008,0.056897,-0.108562,0.0434094,-0.0433005,0.138454,-0.0540696,0.355199,0.0336972,0.932617,0.670174,0.00704007,-0.677594,-0.302793,0.187401,0.778719,-0.37782,0.254314,0.380475,0.0893941,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.75827,2.25114,6.70809,4.75036,1.57267,5.76262,-0.0295381,0.0545209,-0.111941,0.0328676,-0.0409244,0.141833,-0.0371514,0.391803,0.0214437,0.919049,0.653233,0.0129578,-0.691376,-0.308414,0.19096,0.776352,-0.380896,0.258099,0.378122,0.0885287,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.75584,2.25648,6.69673,4.75312,1.5687,5.77697,-0.0189742,0.0521111,-0.115231,0.0223037,-0.0385147,0.145123,-0.019944,0.42753,0.00906174,0.903736,0.63596,0.0190028,-0.704687,-0.314022,0.194168,0.77389,-0.38427,0.261841,0.375794,0.0874429,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.75448,2.26157,6.68504,4.75482,1.56497,5.79164,-0.0083958,0.0496694,-0.118429,0.0117252,-0.036073,0.148321,-0.00248704,0.462309,-0.00343456,0.886709,0.618366,0.0251668,-0.71752,-0.319618,0.197,0.771353,-0.387913,0.265534,0.373497,0.0861393,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.75417,2.26641,6.67304,4.75547,1.56149,5.80663,0.00218974,0.0471975,-0.121533,0.00113969,-0.033601,0.151425,0.0151792,0.496068,-0.0160306,0.868003,0.60046,0.0314414,-0.729865,-0.325201,0.199433,0.76876,-0.391798,0.269166,0.371237,0.0846212,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.75491,2.271,6.66074,4.75505,1.55825,5.82192,0.0127749,0.044697,-0.124541,-0.00944548,-0.0311006,0.154432,0.0330134,0.52874,-0.0287113,0.847655,0.582254,0.0378179,-0.741714,-0.330771,0.201448,0.766132,-0.395893,0.27273,0.36902,0.0828924,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.75672,2.27535,6.64814,4.75358,1.55527,5.83751,0.0233522,0.0421699,-0.12745,-0.0200228,-0.0285734,0.157342,0.0509737,0.56026,-0.0414614,0.825707,0.563759,0.0442876,-0.753059,-0.336328,0.203028,0.76349,-0.400166,0.276216,0.36685,0.0809571,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.75958,2.27944,6.63525,4.75105,1.55254,5.85339,0.0339143,0.0396177,-0.130259,-0.0305848,-0.0260213,0.16015,0.0690174,0.590563,-0.0542649,0.802201,0.544984,0.0508415,-0.763893,-0.341871,0.204162,0.760856,-0.404583,0.279617,0.364733,0.0788201,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.7635,2.28327,6.62209,4.74746,1.55007,5.86954,0.0444536,0.0370424,-0.132965,-0.0411241,-0.023446,0.162857,0.0871015,0.619591,-0.0671057,0.777185,0.525941,0.0574707,-0.774207,-0.3474,0.20484,0.758249,-0.409108,0.282922,0.362675,0.0764866,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.76847,2.28684,6.60866,4.74282,1.54785,5.88595,0.0549627,0.0344458,-0.135567,-0.0516332,-0.0208494,0.165459,0.105182,0.647286,-0.0799673,0.750708,0.506641,0.0641659,-0.783996,-0.352914,0.205057,0.755691,-0.413706,0.286125,0.360681,0.0739626,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.77449,2.29016,6.59498,4.73714,1.5459,5.90263,0.0654342,0.0318297,-0.138063,-0.0621047,-0.0182332,0.167955,0.123216,0.673592,-0.0928328,0.722823,0.487095,0.070918,-0.793253,-0.358412,0.204811,0.753202,-0.418341,0.289217,0.358754,0.0712541,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.78156,2.29321,6.58105,4.7304,1.54421,5.91954,0.0758607,0.0291959,-0.140451,-0.0725313,-0.0155995,0.170343,0.141159,0.698459,-0.105685,0.693585,0.467315,0.0777176,-0.801972,-0.363893,0.204105,0.750802,-0.422975,0.292191,0.356901,0.0683678,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.78966,2.296,6.56689,4.72263,1.54278,5.93669,0.0862349,0.0265463,-0.142729,-0.0829054,-0.0129499,0.172621,0.158966,0.721838,-0.118506,0.663051,0.447312,0.0845553,-0.810147,-0.369357,0.202942,0.74851,-0.427572,0.295039,0.355126,0.065311,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.7988,2.29852,6.55251,4.71383,1.54162,5.95406,0.0965494,0.0238828,-0.144896,-0.09322,-0.0102864,0.174788,0.176594,0.743683,-0.131279,0.631282,0.427099,0.0914215,-0.817773,-0.374802,0.201334,0.746344,-0.432095,0.297755,0.353433,0.0620912,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.80897,2.30077,6.53792,4.70399,1.54072,5.97164,0.106797,0.0212073,-0.14695,-0.103468,-0.0076108,0.176842,0.193997,0.763952,-0.143985,0.59834,0.406686,0.0983068,-0.824845,-0.380227,0.199293,0.744321,-0.436508,0.300331,0.351827,0.0587163,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.82016,2.30276,6.52313,4.69313,1.54009,5.98943,0.11697,0.0185215,-0.14889,-0.113641,-0.00492507,0.178782,0.211134,0.782607,-0.156605,0.56429,0.386086,0.105201,-0.83136,-0.385631,0.196834,0.742458,-0.440776,0.302761,0.350311,0.0551947,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.83236,2.30448,6.50814,4.68126,1.53974,6.0074,0.127062,0.0158275,-0.150715,-0.123733,-0.00223108,0.180607,0.227958,0.799613,-0.169122,0.529199,0.36531,0.112096,-0.837313,-0.391012,0.193978,0.740768,-0.444865,0.30504,0.348888,0.0515351,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.84557,2.30593,6.49299,4.66839,1.53965,6.02554,0.137066,0.0131272,-0.152423,-0.133737,0.000469293,0.182315,0.244429,0.814938,-0.181517,0.493135,0.344372,0.11898,-0.8427,-0.39637,0.190747,0.739267,-0.448743,0.307161,0.347564,0.0477464,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.85977,2.3071,6.47766,4.65452,1.53983,6.04386,0.146974,0.0104223,-0.154012,-0.143645,0.00317413,0.183904,0.260501,0.828554,-0.19377,0.456169,0.323282,0.125845,-0.847519,-0.401701,0.187167,0.737964,-0.45238,0.30912,0.34634,0.0438382,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.87496,2.30801,6.46219,4.63967,1.54028,6.06232,0.15678,0.00771493,-0.155483,-0.15345,0.00588152,0.185375,0.276135,0.840437,-0.205863,0.418373,0.302054,0.13268,-0.851766,-0.407005,0.183266,0.736872,-0.455745,0.310911,0.34522,0.03982,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.89113,2.30865,6.44657,4.62383,1.54101,6.08093,0.166476,0.0050069,-0.156833,-0.163147,0.00858955,0.186725,0.291288,0.850565,-0.217776,0.379822,0.280699,0.139476,-0.855441,-0.41228,0.179076,0.735998,-0.458812,0.31253,0.344207,0.0357018,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.90825,2.30901,6.43083,4.60704,1.542,6.09966,0.176056,0.00230012,-0.158062,-0.172726,0.0112963,0.187954,0.30592,0.858922,-0.22949,0.340589,0.25923,0.146223,-0.858541,-0.417524,0.174629,0.73535,-0.461558,0.313973,0.343303,0.0314938,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.92633,2.30911,6.41496,4.58929,1.54327,6.11851,0.185513,-0.000403477,-0.159169,-0.182183,0.0139999,0.189061,0.319991,0.865494,-0.240986,0.300752,0.23766,0.152912,-0.861064,-0.422735,0.169961,0.734932,-0.463959,0.315237,0.342511,0.0272063,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.94535,2.30893,6.399,4.57061,1.5448,6.13747,0.19484,-0.003102,-0.160153,-0.191511,0.0166984,0.190045,0.333464,0.870272,-0.252245,0.260388,0.216,0.159531,-0.86301,-0.42791,0.165108,0.734749,-0.465998,0.316318,0.341832,0.02285,0.444351,2.31384,-1.26614,0.787351,1.26694,-0.0021015,3.0,3.0,6.0,6.0,3.0,3.0
1.94183,2.32032,6.39156,4.57446,1.53477,6.1479,-0.0729027,0.133951,-0.0592692,0.0762321,-0.120355,0.0891611,0.348111,0.864353,-0.271648,0.240666,0.181308,0.174614,-0.873354,-0.417002,-0.217268,0.304685,-0.499005,0.507799,0.503526,0.530031,-0.567309,0.6768,-1.77129,1.50552,1.53471,1.58488,3.0,3.0,6.0,6.0,3.0,3.0
1.93501,2.33358,6.38559,4.58162,1.52287,6.15686,-0.0635913,0.131136,-0.0601024,0.0669207,-0.117539,0.0899942,0.36279,0.856022,-0.292098,0.224251,0.143931,0.190922,-0.883659,-0.402467,-0.21045,0.307867,-0.499972,0.508289,0.503784,0.529316,-0.567309,0.6768,-1.77129,1.50552,1.53471,1.58488,3.0,3.0,6.0,6.0,3.0,3.0
1.92912,2.34655,6.37954,4.58784,1.51126,6.1659,-0.0542339,0.128232,-0.0608826,0.0575633,-0.114636,0.0907745,0.377196,0.846973,-0.312035,0.207351,0.106253,0.206861,-0.892197,-0.387173,-0.203482,0.310622,-0.501152,0.508726,0.504103,0.528592,-0.567309,0.6768,-1.77129,1.50552,1.53471,1.58488,3.0,3.0,6.0,6.0,3.0,3.0
1.92416,2.35922,6.37341,4.59313,1.49995,6.17501,-0.0448371,0.125244,-0.0616094,0.0481665,-0.111647,0.0915012,0.391322,0.837212,-0.331432,0.189988,0.0683485,0.222398,-0.898952,-0.37115,-0.196393,0.312938,-0.502537,0.509107,0.504481,0.527864,-0.567309,0.6768,-1.77129,1.50552,1.53471,1.58488,3.0,3.0,6.0,6.0,3.0,3.0
1.92015,2.37159,6.36722,4.59747,1.48893,6.18419,-0.0354075,0.122171,-0.0622821,0.0387369,-0.108575,0.092174,0.405164,0.826746,-0.350262,0.172189,0.0302922,0.2375,-0.903911,-0.35443,-0.189213,0.314804,-0.504124,0.50943,0.504913,0.527139,-0.567309,0.6768,-1.77129,1.50552,1.53471,1.58488,3.0,3.0,6.0,6.0,3.0,3.0
1.91708,2.38365,6.36096,4.60087,1.47823,6.19344,-0.0259517,0.119017,-0.0629004,0.0292811,-0.105421,0.0927923,0.418714,0.815583,-0.368502,0.153979,-0.00784147,0.252137,-0.907064,-0.337047,-0.181975,0.316213,-0.505904,0.509691,0.505397,0.526421,-0.567309,0.6768,-1.77129,1.50552,1.53471,1.58488,3.0,3.0,6.0,6.0,3.0,3.0
1.91496,2.3954,6.35464,4.60333,1.46785,6.20275,-0.0164764,0.115785,-0.0634637,0.0198059,-0.102188,0.0933556,0.431968,0.803729,-0.386126,0.135385,-0.0459776,0.266275,-0.908405,-0.319036,-0.17471,0.317158,-0.50787,0.50989,0.505929,0.525718,-0.567309,0.6768,-1.77129,1.50552,1.53471,1.58488,3.0,3.0,6.0,6.0,3.0,3.0
1.91379,2.40681,6.34827,4.60483,1.4578,6.21211,-0.00698838,0.112475,-0.0639718,0.0103178,-0.0988783,0.0938637,0.44492,0.791195,-0.403112,0.116434,-0.0840412,0.279887,-0.907933,-0.30043,-0.167449,0.317635,-0.510013,0.510023,0.506505,0.525033,-0.567309,0.6768,-1.77129,1.50552,1.53471,1.58488,3.0,3.0,6.0,6.0,3.0,3.0
1.91356,2.41789,6.34185,4.60539,1.44808,6.22152,0.00250578,0.10909,-0.0644242,0.000823647,-0.0954939,0.094316,0.457565,0.777989,-0.419438,0.0971546,-0.121958,0.292943,-0.905648,-0.281269,-0.160224,0.317642,-0.512324,0.510091,0.507119,0.524374,-0.567309,0.6768,-1.77129,1.50552,1.53471,1.58488,3.0,3.0,6.0,6.0,3.0,3.0
1.91429,2.42862,6.33538,4.605,1.4387,6.23097,0.0119993,0.105634,-0.0648205,-0.00866992,-0.0920374,0.0947124,0.469897,0.764122,-0.435082,0.0775744,-0.159652,0.305416,-0.901556,-0.261588,-0.153066,0.317179,-0.514794,0.510093,0.507768,0.523744,-0.567309,0.6768,-1.77129,1.50552,1.53471,1.58488,3.0,3.0,6.0,6.0,3.0,3.0
1.91596,2.43901,6.32888,4.60366,1.42967,6.24046,0.0214856,0.102108,-0.0651607,-0.0181562,-0.0885112,0.0950525,0.481912,0.749604,-0.450025,0.0577229,-0.19705,0.317278,-0.895666,-0.241427,-0.146007,0.316248,-0.51741,0.510028,0.508446,0.52315,-0.567309,0.6768,-1.77129,1.50552,1.53471,1.58488,3.0,3.0,6.0,6.0,3.0,3.0
1.91859,2.44904,6.32235,4.60137,1.421,6.24998,0.0309579,0.0985141,-0.0654443,-0.0276285,-0.0849177,0.0953361,0.493606,0.734446,-0.464248,0.0376298,-0.234079,0.328505,-0.88799,-0.220826,-0.139078,0.314853,-0.520163,0.509897,0.509147,0.522595,-0.567309,0.6768,-1.77129,1.50552,1.53471,1.58488,3.0,3.0,6.0,6.0,3.0,3.0
1.89193,2.46641,6.33173,4.62835,1.405,6.24359,-0.282272,0.177024,0.104451,0.285601,-0.163428,-0.0745593,0.50849,0.716733,-0.476697,0.022156,-0.232291,0.336198,-0.89109,-0.19741,-0.18092,0.1892,-0.550826,0.199088,-0.285196,0.371345,-0.880302,0.0416786,-2.0582,0.633548,-0.864308,1.08967,3.0,3.0,6.0,6.0,3.0,3.0
1.86419,2.48392,6.34216,4.65643,1.38884,6.23616,-0.27252,0.173221,0.104109,0.27585,-0.159624,-0.0742169,0.523429,0.698372,-0.488112,0.00669233,-0.227699,0.343458,-0.894437,-0.173701,-0.168848,0.184956,-0.556075,0.198764,-0.28581,0.371047,-0.880302,0.0416786,-2.0582,0.633548,-0.864308,1.08967,3.0,3.0,6.0,6.0,3.0,3.0
1.83744,2.50105,6.35255,4.68352,1.37308,6.22875,-0.262576,0.1693,0.103703,0.265905,-0.155703,-0.0738116,0.538182,0.679515,-0.498535,-0.00905084,-0.222924,0.350491,-0.897215,-0.149886,-0.157108,0.179743,-0.561202,0.198471,-0.286428,0.370726,-0.880302,0.0416786,-2.0582,0.633548,-0.864308,1.08967,3.0,3.0,6.0,6.0,3.0,3.0
1.81168,2.51778,6.3629,4.7096,1.35771,6.2214,-0.252445,0.165264,0.103235,0.255774,-0.151668,-0.0733436,0.552743,0.66018,-0.507947,-0.0250291,-0.21797,0.357293,-0.899422,-0.12598,-0.145766,0.173589,-0.566178,0.19821,-0.28705,0.370385,-0.880302,0.0416786,-2.0582,0.633548,-0.864308,1.08967,3.0,3.0,6.0,6.0,3.0,3.0
