timestep,c_com_1[1],c_com_1[2],c_com_1[3],c_com_2[1],c_com_2[2],c_com_2[3],c_vel_1[1],c_vel_1[2],c_vel_1[3],c_vel_2[1],c_vel_2[2],c_vel_2[3],c_q_1[1],c_q_1[2],c_q_1[3],c_q_1[4],c_q_2[1],c_q_2[2],c_q_2[3],c_q_2[4],c_av_1[1],c_av_1[2],c_av_1[3],c_av_2[1],c_av_2[2],c_av_2[3],c_am_1[1],c_am_1[2],c_am_1[3],c_am_2[1],c_am_2[2],c_am_2[3],c_i_1[1],c_i_1[2],c_i_1[3],c_i_2[1],c_i_2[2],c_i_2[3]
11230000.0,22.2717,96.5529,-7.19108,23.7134,96.407,-7.80881,0.250593,1.17991,-0.827602,0.264296,0.71242,0.143975,0.56907,-0.647024,0.322258,-0.392006,0.789293,-0.183086,-0.56437,0.158058,0.612039,-0.134741,0.466614,0.2061,-1.09728,-0.66765,2.63518,-0.377584,0.956488,0.44622,-3.2996,-2.05972,3.0,3.0,6.0,3.0,3.0,6.0
11240000.0,22.2661,96.6534,-7.24721,23.7704,96.4958,-7.82104,-0.198039,0.904149,-0.433656,0.712929,0.988183,-0.249971,0.540572,-0.630588,0.330098,-0.448526,0.796834,-0.222858,-0.546002,0.131421,0.680209,-1.6398,-0.159955,-0.221953,-0.354978,-0.894518,3.63414,-4.8009,-1.13575,-2.12683,-1.01157,-3.26437,3.0,3.0,6.0,3.0,3.0,6.0
11250000.0,22.2542,96.7421,-7.29213,23.8339,96.5962,-7.84448,-0.0176813,0.876699,-0.470652,0.532571,1.01563,-0.212975,0.48905,-0.60994,0.357161,-0.511116,0.797057,-0.266541,-0.530009,0.112897,0.652677,-1.54313,-0.319352,-0.28029,-0.590871,-0.826642,3.72916,-4.51245,-1.36294,-2.29142,-1.60823,-3.14134,3.0,3.0,6.0,3.0,3.0,6.0
11260000.0,22.2638,96.8288,-7.34085,23.8758,96.6988,-7.86412,0.211494,0.856209,-0.499859,0.303395,1.03612,-0.183768,0.43355,-0.590245,0.381543,-0.563977,0.802866,-0.310896,-0.500043,0.0933053,0.645957,-1.43227,-0.389659,-0.336076,-0.897057,-0.810851,3.78195,-4.22536,-1.30352,-2.39281,-2.43209,-3.20851,3.0,3.0,6.0,3.0,3.0,6.0
11270000.0,22.2968,96.9129,-7.39136,23.8942,96.8039,-7.88198,0.450388,0.822239,-0.506739,0.0645015,1.07009,-0.176888,0.374403,-0.570433,0.403875,-0.609354,0.812871,-0.356812,-0.454771,0.0714778,0.652157,-1.39086,-0.488282,-0.418045,-1.1958,-0.805087,3.82165,-4.18096,-1.33611,-2.54666,-3.24669,-3.35749,3.0,3.0,6.0,3.0,3.0,6.0
11280000.0,22.3505,96.9938,-7.44202,23.8921,96.9123,-7.89968,0.543102,0.827437,-0.515454,-0.0282125,1.0649,-0.168173,0.307541,-0.550119,0.428061,-0.647728,0.824217,-0.401302,-0.396272,0.0509088,0.685711,-1.44004,-0.734107,-0.524219,-1.17902,-0.586719,3.88059,-4.4557,-1.81823,-2.58718,-3.19485,-2.75519,3.0,3.0,6.0,3.0,3.0,6.0
11290000.0,22.3668,97.0997,-7.50006,23.9272,96.9956,-7.91,-0.21567,1.31114,-0.644494,0.73056,0.581194,-0.0391332,0.229297,-0.526437,0.456324,-0.679747,0.831014,-0.410434,-0.370199,0.0625581,0.687973,-1.5864,-0.793092,-0.382002,0.394764,0.579923,3.8229,-5.08005,-1.73161,-0.980299,1.1346,1.91827,3.0,3.0,6.0,3.0,3.0,6.0
11300000.0,22.3474,97.2364,-7.56307,23.9981,97.0481,-7.91535,-0.0894033,1.37479,-0.597898,0.604293,0.517546,-0.0857295,0.147224,-0.490412,0.481653,-0.711219,0.834146,-0.387353,-0.38,0.0987802,0.645836,-1.78776,-0.758855,-0.330598,0.38406,0.671475,3.57775,-5.87719,-1.34713,-0.608577,1.08228,2.38751,3.0,3.0,6.0,3.0,3.0,6.0
11310000.0,22.3502,97.3727,-7.62229,24.0468,97.1011,-7.9245,0.109619,1.36393,-0.641262,0.405271,0.528406,-0.0423655,0.0625112,-0.443974,0.504076,-0.738164,0.838532,-0.364326,-0.384175,0.128607,0.554981,-1.71393,-0.681486,-0.156156,0.362724,0.567817,2.95864,-5.78156,-0.967759,0.0692624,1.04136,2.1929,3.0,3.0,6.0,3.0,3.0,6.0
11320000.0,22.3597,97.513,-7.70347,24.0888,97.1499,-7.91168,0.0777903,1.43154,-0.947101,0.437099,0.460789,0.263474,0.00492237,-0.40483,0.512791,-0.757056,0.833394,-0.340081,-0.411844,0.142068,0.256746,-1.02275,-0.151586,0.398454,0.893508,0.229532,1.64865,-3.64779,0.500649,2.17199,2.62649,1.46233,3.0,3.0,6.0,3.0,3.0,6.0
11330000.0,22.3692,97.6541,-7.7989,24.1307,97.1981,-7.88461,0.119876,1.38098,-0.936321,0.395013,0.511351,0.252694,-0.0290532,-0.372955,0.511205,-0.773776,0.819726,-0.319432,-0.454648,0.138949,0.167095,-0.970426,-0.0441397,0.509829,0.796682,-0.0102628,1.27873,-3.51662,0.890211,2.45471,2.32055,0.57702,3.0,3.0,6.0,3.0,3.0,6.0
11340000.0,22.3848,97.7892,-7.88957,24.1667,97.2523,-7.8623,0.197854,1.32154,-0.877007,0.317035,0.570793,0.19338,-0.0617129,-0.336736,0.507989,-0.79041,0.804462,-0.305768,-0.493121,0.127193,0.136335,-1.08251,-0.0560357,0.522969,0.683732,-0.14417,1.10931,-3.90318,0.973575,2.40509,1.95817,0.0294631,3.0,3.0,6.0,3.0,3.0,6.0
11350000.0,22.41,97.9187,-7.97435,24.1929,97.312,-7.84589,0.311983,1.26866,-0.818812,0.202906,0.623673,0.135185,-0.0975186,-0.293398,0.504555,-0.806121,0.788249,-0.295088,-0.528179,0.112307,0.126398,-1.24088,-0.110278,0.511005,0.64844,-0.169391,0.964325,-4.43066,0.932478,2.34596,1.82354,-0.131227,3.0,3.0,6.0,3.0,3.0,6.0
